text|label
'Беговой гороскоп на неделю (25–31 марта 2025)   Овен – Во вторник и четверг идеальные дни для скоростных работ – ставь личник на 5 км! В субботу лучше снизить нагрузку, возможен риск перегрузки коленей.   Телец – В понедельник будет лень выходить, но в среду тело само попросит бега. Запланируй длинный кросс в воскресенье – это даст мощный заряд энергии.   Близнецы – Начнешь неделю с медленного бега, но к пятнице захочешь скорости. Воскресенье – лучший день для фартлека, разнообразь тренировку.   Рак – Твой день – среда: легкий, комфортный бег в удовольствие. В пятницу постарайся не перегружать стопы, высокий риск травмы. В воскресенье – восстановительный бег.   Лев – Вторник – отличный день для пробежки на максимум, у тебя будет мощный подъем сил. В субботу не гоняй, лучше удели время технике и растяжке.   Дева – Если давно думал о темповом беге – делай его в четверг. В субботу возможна апатия, но лёгкий бег в парке вернёт мотивацию.   Весы – В понедельник тебя будет тянуть полежать, но после среды мотивация вырастет. Лучший день для контрольного забега – пятница.   Скорпион – Эта неделя требует дисциплины. В среду и воскресенье проведи интенсивные тренировки, а в пятницу отдохни или сделай лёгкий кросс.   Стрелец – В четверг попробуй бег в незнакомом месте – это вдохновит. В воскресенье хорошая возможность пробежать длинную дистанцию с друзьями.   Козерог – Время тестов! В среду пробеги 3 км на максимум, а в субботу сделай длительную пробежку – увидишь, что прогресс есть.   Водолей – В пятницу отличное время для скоростной тренировки, особенно интервального бега. Воскресенье посвяти восстановлению – без фанатизма.   Рыбы – В начале недели бегай в удовольствие, а в четверг добавь ускорения. В субботу обрати внимание на питание и гидратацию – они ключ к хорошей форме.  Действуй по звёздам – и бег пойдёт в удовольствие!'|0
'Японский метод бега, который работает в 2 раза лучше  Забываем про монотонные пробежки! Новый подход: 3 минуты лёгкой ходьбы, 3 минуты ускоренной — и так по кругу.  Почему это круче обычного бега?  Давление снижается в 4 раза лучше  Риск сердечных заболеваний ↓ на 40%  Меньше стресса и депрессии  Сон улучшается на 12%  Как тренироваться:  30 минут в день  3–5 минут разминки  Чередуем: 3 минуты спокойно, 3 минуты ускоренно  Берём на заметку и тестируем в Lazy Run Clan!'|0
'Сегодня все на первом месте, уже думаем куда рвануть на следующие выходные '|0
'Выложил свежее видео хороший повод напомнить про альтернативные способы наблюдать за lazy run clan  Перейти'|0
'Как стать быстрее: ключевые принципы бега  В последнее время я часто вижу вопросы о том, нужно ли бегунам делать «A», стоит ли менять «Б» или поможет ли «В» стать быстрее (сюда можно отнести растяжку, кросс-тренинг, минималистичную обувь, бег в горах и т. д.). Надеюсь, этот пост не покажется заносчивым, а, наоборот, вдохновит тех, кто хочет развиваться в беге.  Немного обо мне  Я бегаю всю жизнь. Некоторое время занимался профессионально, выступал на соревнованиях, а сейчас выступаю любительски. И я знаю, что нужно, чтобы приблизиться к вершине.  Если вы бегаете в удовольствие, для здоровья или похудения — наслаждайтесь процессом! Экспериментируйте, пробуйте силовые тренировки, ешьте, что хотите, играйте в другие виды спорта. Главное — бегайте и получайте радость.  Но если ваша цель — пробежать 5 км быстрее 14, 16, 18, 20 или 25 минут, то этот пост для вас.  1. Нет ничего лучше, чем просто бегать  Бег — единственная вещь, которая делает вас быстрее. Велосипед, бассейн, кросс-тренинг — это не бег. Чтобы бегать быстрее, нужно бегать больше, бегать быстрее и делать это стабильно. Если не хватает времени, найдите его. Если часто травмируетесь, учитесь восстанавливаться.  Дополнительные тренировки могут быть полезны, но если у вас остаются силы на что-то кроме бега, значит, вы просто тренируетесь недостаточно усердно.  2. Растяжка — не залог успеха  Растяжка не улучшает результаты и не предотвращает травмы. В большинстве случаев она просто создает микроразрывы в мышцах и может снизить их силу перед тренировкой.  Конечно, если вы точно знаете, что растяжка вам помогает — продолжайте. Но если нет, попробуйте исключить ее и посмотрите на результат.  Лучший способ развить мобильность? Бегать больше.  3. Сила и кор  Многие слишком зацикливаются на тренировках кора. Правда в том, что лучший способ укрепить кор — это бег.  Конечно, если у вас действительно слабый кор, можно добавить упражнения. Но большинство бегунов просто тратят время на ненужные движения, которые скорее приведут к травмам, чем дадут пользу.  Да, профессиональные спортсмены делают силовые тренировки, но они бегают на таком уровне, где без этого не обойтись. Пока ваша главная цель — выносливость, просто бегайте больше.  4. Забудьте о технике постановки стопы  Ваш организм сам найдет оптимальную технику, если вы будете бегать больше.  Единственное, о чем стоит беспокоиться — выбрать удобную обувь в хорошем магазине. На этом размышления о стопах заканчиваются. Теперь — бегать!  5. Лишний вес мешает бегать быстро  (Девушки, будьте осторожны с этим пунктом).  Чем легче вы, тем быстрее бежите. Но это не значит, что нужно морить себя голодом. Просто ешьте здоровую пищу, тренируйтесь, и ваш организм сам найдет идеальный вес.  Но не обманывайте себя — если у вас есть лишние 5 кг, это скажется на скорости.  6. Бег в гору  Вы не обязаны делать специальные тренировки на холмах. Просто иногда бегайте по холмистым маршрутам или включайте их в обычные тренировки.  Вместо отдельного дня для забегов в гору лучше пробегите темповую тренировку по холмистому маршруту — получите двойную пользу.  7. Бег — это тяжело  Тренировки — это боль. Соревнования — еще большая боль. Нет никаких волшебных решений.  Бегайте больше, дольше, быстрее. Прислушивайтесь к своему телу, но не бойтесь выходить за границы комфорта. Рискуйте. Если хотите стать лучше, придется выкладываться.  Спасибо, что дочитали до конца. Надеюсь, это вдохновит хотя бы одного человека сделать следующий шаг к высокому уровню. Готов обсудить любые вопросы!'|0
'Самое масштабное беговое событие страны уже близко!  24 мая 2025 года IX Всероссийский полумарафон ЗаБег.РФ стартует в один день и в одну минуту по всей стране!  ЗаБег это не только проверка своих сил и воли на прочность, но и незабываемые эмоции, которые должен испытать каждый! Выбирайте дистанцию, регистрируйтесь на сайте и включайте бешеный режим ожидания до самого грандиозного бегового события года!   А еще ЗаБег - это масштабный спортивный фестиваль пройдет впервые в Сириусе!        -     Четыре дистанции для всех уровней подготовки: 1 км, ПСБ 5 км, 10 км и 21,1 км •⁠ ⁠Стартовый пакет и медаль для каждого участника •⁠ ⁠Крутая трасса в самом сердце города •⁠ ⁠Яркая фан-зона  •⁠ ⁠Интересные активности для детей и взрослых •⁠ ⁠Горячая поддержка болельщиков  Ну а чтобы точно задать вам нужный настрой, ловите промокод на скидку:   Регистрация уже на сайте: https://забег.рф/   Промокод на регистрацию: LAZYRUN2025'|0
'Медленный бег — секрет быстрого марафона!   Хочешь улучшить свой результат на марафоне? Тогда не забывай про медленные тренировки!  Почему важно бегать медленно?   Укрепление сердца и сосудов. Медленный бег развивает аэробную систему и улучшает кровообращение.  Сжигание жира. Низкий пульс — лучший способ учить организм использовать жир в качестве топлива.  Предотвращение травм. Меньшая нагрузка на суставы и мышцы снижает риск травм и помогает быстрее восстанавливаться.  Основа выносливости. Лёгкие пробежки закладывают фундамент для более интенсивных тренировок и соревнований.   Как правильно бегать медленно?   Целевой пульс: 120–140 ударов в минуту. Лучше всего контролировать его с помощью пульсометра.  Темп: Не переживай, если он кажется черепашьим. Со временем скорость на этом пульсе улучшится.  Продолжительность: 60–90 минут, но можно начинать с 30 минут и постепенно увеличивать.  Частота: 2–3 раза в неделю, в зависимости от твоего плана подготовки.   Как настроиться психологически?   Тяжело бежать медленно, когда тебя обгоняют прохожие? Помни: ты тренируешь не скорость, а выносливость.  Слушай музыку или подкасты. Погружение в интересный контент помогает отключиться от мысли о темпе.  Сравнивай свои результаты каждые несколько недель — ты увидишь, что становишься быстрее при том же пульсе.    Главное правило: будь терпелив. Результаты приходят постепенно. А ты уже включаешь медленный бег в свои тренировки?'|0
'Чат в котором ждут каждого   https://t.me/+rXjJssZR0m1mNDVi'|0
'ИТОГИ ВСТРЕЧИ КЛУБОВ 19.03   1. Численность клуба (входной порог) 10 человек 2. Кубок скорости. Балльная система по категориям. Баллы за клубное участие считается только по категориям. Если человек попадает в абсолют то по правилом исключается из категорий, но в случае клубного чемпионата он остается в категории и смещает остальных в его возрастной группе.  3. Годовой зачет Южного Чемпионата. Входят старты: Сириус, Усть-Лабинск, Ростовское кольцо, Город 232, Сочи Марафон. И прошедший Хард Ран  4. Организовать фотосервис на мероприятие. Выделить время для клуба, отправить всем клубам уведомления  5. Выход на сцену. 10 самых многочисленных клубов представляем на сцене в день мероприятия перед основными стартам  6. Организовать клубную фотозону с логотипами всех клубов от 10 человек.  7. Награждение клубов проходит на вечеринке или на завтраке (пробежке) после мероприятия.  8. Организовать встречу после Сириус Автодром для обсуждение по прошедшему мероприятию.'|0
'Тренировка на стадионе Кубань – в это воскресенье!  Друзья, несмотря на нашу выездную поездку в горы, традиционная тренировка на стадионе не отменяется!  Жду всех, кто хочет размяться, пробежаться и зарядиться энергией, в воскресенье в 9:00 на стадионе Кубань.  Lazy Run Clan – бегаем вместе, где бы мы ни были! '|0
'Долгожданное видео с тренировки уже готово!   Последние 5 дней я полностью погрузился в монтаж, несколько раз переделывал всё, чтобы передать атмосферу и сделать видео максимально интересным. Надеюсь, вам понравится результат!  Еще одна новость: на забеге в Sirius я буду работать в качестве СМИ! Это значит, что смогу показать вам закулисье, процесс организации и все самые интересные моменты изнутри. Будет много контента – следите за обновлениями!  А пока предлагаю посмотреть видео с воскресной тренировки вместе с Денисом. Было динамично, полезно и очень заряженно!   Смотреть на YouTube: https://youtu.be/KH2Tr79KsBg?si=XnL3s1OlSzzBV1S7  Можно посмотреть снизу, но качество хуже(  Жду ваших впечатлений в комментариях!'|0
'RUN CHALLENGE  Друзья, предлагаем замотивироваться на регулярность с помощью простого челленд...'|0
'Как начать бегать и полюбить это? В это воскресенье — специальная тренировка для суперначинающих...'|0
'Друзья, важные анонсы на выходные!   Суббота, 10:00 – велопрогулка по городу. Берем велосипе...'|0
'Про команду На всех забегах мы искали друг друга, поддерживали, фоткались, улыбались, поили друг...'|0
'Самый быстрый пересадочный марафон: российскую бегунью заподозрили в читтинге» Московская бегун...'|0
'Вместо вступления:  Я тут решил вернуться в сферу телеграмм блогинга, если это конечно можно назвать возвращением. Постараюсь ниже изложить свой експириенс по отдыху в ОАЭ в реально-юмористическом ключе. Может кому полезно будет....  Итак, поездка в ОАЭ. Многие считают, что ОАЭ супер богатая страна, страна золотых унитазов, страна в которую Россиюшка должна была превратиться, если бы не 2014. На самом деле нет, ОАЭ очень бедная страна, как бы это парадоксально не звучало. Всем нам показывали фотографии Дубая и Абу-Даби, да там реально круто, но если сделать 50 шагов в сторону от туристического центра, то да.. Вы попадете в 90-ые в России, только чуть по богаче. (Похоже на некий город на Кавказе, неправда-ли?) Те же вывески, такая же архитектура, такой же формации торговые центры. И это в двух крупных эмиратах, про остальные вообще молчу.  Касательно языкового барьера, проблем нет никаких: все спокойно говорят на английском в силу своих возможностей, но если вы вдруг захотите посплетничать на русском языке со своей женой, то ваш план обречён на провал. Каждый первый пакистанский таксист и каждый второй индийский официант (хоть тут сделали) присоединится к вашей беседе используя наш родной русский. Даже предложит запивон под водочку в 40 градусов тепла.  Кстати, если хотите превратится в глазах местных из белой обезьяны в гордого мигранта из Юго-Восточной Азии, то пользуйтесь приложением Карим, чтобы спокойно заказывать такси по счётчику.  Съездил пошопится, да, в Дубай молл. Бюджета в тыщу баксов вам хватит себе набрать всякого спокойно, но без выпендрёжа, никаких Брукс брозерс, да простит меня профессор.  На тему алкоголя, здесь очень спорно к слову, в обычных магазинах он есть, и в целом не гипер дорогой. Бутылку пивка взять за 3-6 баксов, в зависимости от ваших предпочтений можно спокойно. Но вот если вы захотите крепкого.... Обычный коктейль в баре - тыща вечно деревянных. Поэтому ответ на вопрос, надо ли покупать все включено с алкоголем в отеле? - да.  Очень смешная реклама во всех соц сетях и Ютубе (ВК видео кстати здесь не работает). Спустя 4 минуты нахождения на территории ОАЭ мне предложили принять Румынское гражданство (якобы очень много стран, где безвизовый въезд, ну да на лошадях то) и очень солидно выглядящий дядечка рассказал мне, что можно очень просто получить Грин кард в США, если заплатить ему 500 долларов. Мда ребят, с моей то специальностью...  Телефонная связь и интернет: Решил это выделить в отдельный блок, так как важно. При въезде на паспортном контроле вам дадут сим-карту, если будете выглядеть как нормальный человек, где будет 1 гигабайт интернета на сутки, инструкция как что включить будет на русском внутри конверта. И да, тут будет работать 5g, но погоды он не делает.  В целом, на этом все, далее будут уже более вменяемые посты (и осознанные) по основной тематике, а этот считайте выходом из долгой спячки. И кстати не забывайте: Краснодар - первый, Крылья советов - вторые, Зенит - третий, Спартак - Москва.'|0
'Импортозамещение в республике Калмыкия возможно совместно с ГК «Росатом»   26 октября состоялась рабочая встреча делегации Правительства Республики Калмыкия с Павлом Хоценко (директор представительства Южного ФО ЧУ «Атом-Регион»)   ГК «Росатом» готова делиться опытом уже реализованных проектов в сфере образования, медицины, промышленности, с/х, аддитивных и IT-технологий   Калмыкия заинтересована в проекте создания учебных кампусов. У студентов появится возможность перенимать опыт и участвовать в совместных исследованиях с российскими учёными   Правительство республики готово к сотрудничеству в области цифровизации, «Умный город», «Чистая вода», ТИС'|0
'https://t.me/aktualnaya_povestka/4701'|0
'Поздним субботним вечером в здании на старой площади зазвонил телефон. - Алло?! Очень уставшим голосом сказал дежурный сотрудник в трубку старого телефона. - Мы уже почти в еврокубках, УЕФА на нашей стороне, не лезьте в наш мир, у нас здесь очень хорошо, а ещё вы врёте, как обычно врёте!, Истерическим голосом прокричал в трубку неизвестный и закончил звонок.  - Понабрали же бл@ть по объявлениям, сказал дежурный сотрудник, смотря как печатается билет на форум Первая лига - Крымский футбольный союз.'|0
'Ну идеи то здравые. А кому надо это? В РФС сидят, в носу ковыряются, а вы тут с суперкубком своим. Да и вообще хочу напомнить, что с 16 года 4 раза Московская команда играла в Москве. А то повелись тут некоторые на выхлоп Федуна.  И кстати что там у нас с Азиатской Лигой чемпионов?  Молчание.....'|0
'Расследование по сайту anti-propaganda.live Решил я возродить свой телеграмм канал. Решил я в расследователи податься, это вроде как модно. Подписчики Сергей Сергеевича Карнаухова скинул в личные сообщения группы во ВКонтакте сайт, указанный в заголовке. Дублировать эту помойку не хочу. Задело меня, честно говоря, то, что авторы сайта говорят мы (имеется ввиду Россияне). Я решил проверить, правда ли они живут в России? Ответ на вопрос находится очень просто. Забиваем домен сайта в поиск по базе данных whois. Также нам понадобиться расшифровщик значений данной базы данных. Все это легко найти в интернете. И что же мы видим в отчете? Начнем с первого пункта – адрес регистратора домена. Это адрес компании, которая получила оплату за хостинг сайта. Указывается номер в базе данных IANA. В нашем случае это 1505. Под данным номером функционирует компания Grancy, штаб-квартира в Праге, Чехия. Также нас интересует гражданство человека, который регистрировал сайт и его создавал. Это действительно человек, в базе данных whois это указано. В графе Registrant Country стоит отметка PL или же Польше. Можно также узнать город-прописку гражданина Польши – это город Радзымин. Для проверки моих слов прилагаю ссылку на результаты проверки (https://www.nic.ru/whois/?searchWord=anti-propaganda.live) Вот она, их борьба.'|0
'Вот ещё чтобы раз я только заикнулся о том, что сам соберу кровать. Но зато я познал искусство русских запчастей и соответственно сборки. Это когда уже в инструкции написано, что нужно херачить по каркасу, чтобы он зашёл в паз. Соседи простите'|0
'Я чет прифигел. Включил я великий матч ТВ, посмотреть ток шоу утречком, а от туда на меня смотрит Василь Вакаров и рассуждает о тренере Спартака. Докатились'|0
'Ну вот и подходит к концу процесс обновления детской площадки во дворе Никулинской 23к2. На первой фотографии ребята собственно доустраняют все недостатки. Так получилось, я с ними не договаривался Жаль, что не удалось успеть перекрасить все элементы (к сожалению погода уже не позволяет), но многое было сделано. Я конечно по завершению всех работ пройдусь ещё раз, проверю, но надо отдать должное, площадка выглядит намного лучше. Теперь останется составить график прокраски площадки по окончанию зимнего периода, но это уже в феврале.'|0
'Сейчас в процессе обсуждения вопрос по комплексному благоустройству детской площадки во дворе дома 15к2/к3 по улице Никулинская. Надеюсь решение будет положительным. На данный момент запланирована замена покрытия на части площадки, а также перекраска старой ее части. Надеюсь, что площадка к весеннему периоду примет человеческий вид.'|0
'Матч Динамо-Арсенал. Комментирует Зигаев и Шмурнов. Один другому: -ну вот выходит Гладышев, молодой нападающий, уже выходил за Динамо, даже вроде забил за юношескую сборную. (Зигаев) - Не знаю, не помню честно говоря (Шмурнов). А вот теперь ответьте мне, почему комментаторы РПЛ не знают, что Гладышев вообще-то забил в каждом мачте за сборную до 19, и что он забил немцам? Они что не готовятся к матчам? Нееет. Им абсолютно наплевать, на российский футбол, они денюжку отрабатывают. А как это соотносится с заданной президентом задачей на олимпиаду отобраться? А ведь можно было на 350к в месяц зарплаты Шмурнова постепенно школу спортивную отстроить или ещё чего.'|0
'Мне тут преподаватель выдал, что я обязан за 5 минут рассказать социал-экономический анализ города РФ (причем офигеть какого важного для экономики всей страны). И когда я не уложился (очевидно, что уложиться невозможно) сказала, что из-за меня другая группа не рассказала и что вообще даже говорить ничего не буду. И дослушивать тоже.  Это же кошмар, если у преподаватель, кандидат экономических наук, преподающий территориальное планирование считает, что за 5 минут можно все это рассказать.  Вот оно и поколение 5 минут подошло, а все говорят на молодежь, что это все она. Ее такой всё-таки кто-то воспитал...'|0
'Не ну я не буду скучать без рубина в РПЛ. Как говорится убогий клуб, убогий движ, на Волге ты стоишь. Ну а так можно вообще все финансирование перекрыть. Всех региональных инициатив, ну и посмотреть как они там. А так мне кажется проверкой по растрате бюджетных средств на закупку легионеров в рубин в 16 и в 20 годах нашего века, будет достаточно, чтобы вразумить.'|0
'А кто-нибудь мне объяснит вообще план на игру? Он вообще был? Я вам так скажу, Джикия - это не уровень сборной. Даже близко. Ничего внятного, запорол все стандарты, проиграл все верховые дуэли, точных пасов нет. А Кудряшов, это правда несчастный случай, он ещё и заднюю поверхность бедра за 10 секунд до автогола дёрнул. В его возрасте это почти конец карьеры. Вот его жалко, он старался, бился. А спратаковское дерьмо нет'|0
'Бакаев постоянно теряет спину, тревожно.'|0
'Принимал сейчас несколько работ муниципалитета Тропарево-никулино (детские площадки на Никулинской 23к3 если кому интересно) и у меня возник вопрос. Вот вам (муниципалитетам) дали возможность быстро реагировать на проблемы и общаться с населением через приложение Наш Город. Система абсолютно рабочая, но вы делаете следующее: Реагируете и исправляете только то, что на фоточках. А дальше вам наплевать. Может я конечно ошибаюсь, но мне кажется с такими действиями вам следует перестать работать в государственном управлении? А вообще куда мы движемся? Может быть мы и управлять государством начнем по фоточкам? А где вообще планирование, я уже молчу про стратегическое. Честно говоря позорище полное все это. Даже противно'|0
'Короче, это ПРОЕКТ закона. Да, всем понятно, что его примут. Но он ещё не действует. Итак, правительство РФ его только внесло в ГД. Первое чтение (если распишут за выходные) в понедельник. Допустим три чтения они за три дня пройдут. Дальше слушания в СФ, ну тоже денёк два, плюс опять же пока распишут. Потом подпись Президента и публикования. Закон напоминаю начинает действовать именно с публикования. Считаем через сколько дней, если максимально быстро его принимать потребуется. 3+2+2, итого 7 дней. Итак, у несознательных граждан, которые по какой-то причине застряли в пещере, есть неделя для размышлений и записи в ЕМАСе.'|0
'Тезисно по первому тайму. 1) Ерохин как и говорили многие это футболист умеющий в выбор позиции. Да и вообще достаточно качественный футболист, но не выше среднего. 2) Миранчук - бездарность. Можно растерять в физике, но пасы вообще ниже уровня ФНЛ 3) Провалы Сутормина для откровение. Очень странно. 4) Фомин - это конечно не опорник в чистом виде. Тут мне кажется провал Карина однозначный.'|0
'Как и обещал, начинаю писать про это, про благоустройство. Вообще в основном я буду выкладывать сюда уже результаты, без всяких там голословностей и диванного анализа, но сейчас выложу без результата, надеюсь он будет. Детская площадка на Никулинской 15к2. Тут все удручающе выглядит конечно. Сейчас написал в управу, чтобы демонтировали вообще эту площадку, тут рядом другая, хорошая. Короче посмотрим. Кто из Никулино - пишите в коменты.'|0
'Я тут подумал, может иногда буду выкладывать посты о том, какой фигнёй я занимаюсь. Если че я слежу за районом своим, содержание детских площадок и всего остального. Может кому интересно будет'|0
'Гастроужин «Таинственный лес» в «Мадьяре»  Ресторану «Мадьяр» уже год, а вы там ещё не были? Это один из самых красивых ресторанов сети и 3 апреля там пройдёт ужин с музыкой и кухней от Дениса Крупеня и Ариши Задунайской.  Что вас ждет:   Сопровождение из 7 вин  Живые звуки флейты и джаза от Neks Breezy  Меню, вдохновленное природой и традициями  Что по меню:   Тартар из карельской форели с грибным дюкселем и икрой  Хамон из дикого кабана с трюфелем  Сердце оленя с папоротником и дикими травами  Чёрные лисички с корнеплодами салом кабана и яйцом  Рыбный пирог с икрой и соусом берблан  Десерт «Камень»   Стоимость участия — 13000 ₽   Бронь: +7 918 045-55-04 40-летия Победы, 33Г'|1
'Культовые квартиры из кино: сколько бы они стоили в реальной жизни?  Пока герои любимых фильмов продолжают снимать идеальные квартиры за копейки, мы вместе с Яндекс Арендой решили прикинуть, сколько бы стоила аренда этих апартаментов в реальности.   Квартира Кэрри Брэдшоу, «Секс в большом городе»  Верхний Ист-Сайд, Манхэттен  Кэрри платила за своё жильё 750 $ (63 000 ₽) в месяц, но за такие деньги в Верхнем Ист-Сайде сейчас можно снять разве что кладовку. Рыночная стоимость такой квартиры сегодня — около 2700 $ или 226 000 ₽ в месяц.   Квартира Теда Мосби, «Как я встретил вашу маму»  Верхний Вест-Сайд, Манхэттен  Просторная квартира в Верхнем Вест-Сайде, куда всегда можно прийти без стука. В реальности аренда такой обходилась бы Теду в 2875 $ или 241 000 ₽ в месяц.   Квартира Шелдона и Леонарда, «Теория большого взрыва»  Пасадена, Калифорния  Двушка в Пасадене рядом с Калифорнийским технологическим институтом. В реальной жизни — около 2000$ или 168 000 ₽ в месяц. И это без учета соседства с Шелдоном.   Квартира Шерлока Холмса, «Шерлок» (BBC)  Лондон, Северный Гауэр-стрит  В реальной жизни аренда подобной квартиры в центре Лондона обошлась бы в 4500–6000 фунтов стерлингов в месяц (около 5500–7500 $ или 461 000-628 000 ₽.   Квартира Моники и Рейчел, «Друзья»  Манхэттен, Вест-Вилладж  По сюжету — просторная двушка в Вест-Виллидж, которую Моника снимала по старому договору бабушки за копейки. В реальности ценник на такие квартиры стартует от 7000 – 8000 $ или 586 000 - 670 000 ₽ в месяц.   Квартира Декстера Моргана, «Декстер»  Майами, Флорида  Апартаменты с видом на воду в Майами выглядят минималистично, но за такое расположение пришлось бы отдать 3 000–4 500 $ (252 000–377 000 ₽) в месяц, а стоимость продажи доходила бы до 800000 $ или 67 000 000 ₽.  А какую из этих квартир вы бы сняли (если бы не пришлось отдавать за неё три зарплаты)?   Доступные квартиры без депозита и комиссии риелтору ищите на Яндекс Аренде: 3D-туры вместо поездок на просмотры, ключи от квартиры доставит курьер, а поддержка сервиса будет на связи на протяжении всего периода аренды.'|1
